V1	V(vd1)	I(D1)
-9.449999999999999e+00	-2.265407e+00	-7.184593e-03
-9.440000000000000e+00	-2.265343e+00	-7.174657e-03
-9.430000000000000e+00	-2.265279e+00	-7.164721e-03
-9.420000000000000e+00	-2.265215e+00	-7.154785e-03
-9.410000000000000e+00	-2.265152e+00	-7.144848e-03
-9.400000000000000e+00	-2.265088e+00	-7.134913e-03
-9.390000000000001e+00	-2.265023e+00	-7.124977e-03
-9.380000000000001e+00	-2.264959e+00	-7.115041e-03
-9.369999999999999e+00	-2.264895e+00	-7.105105e-03
-9.359999999999999e+00	-2.264831e+00	-7.095169e-03
-9.350000000000000e+00	-2.264766e+00	-7.085233e-03
-9.340000000000000e+00	-2.264702e+00	-7.075298e-03
-9.330000000000000e+00	-2.264637e+00	-7.065363e-03
-9.320000000000000e+00	-2.264573e+00	-7.055427e-03
-9.310000000000000e+00	-2.264508e+00	-7.045492e-03
-9.300000000000001e+00	-2.264443e+00	-7.035557e-03
-9.289999999999999e+00	-2.264378e+00	-7.025622e-03
-9.279999999999999e+00	-2.264313e+00	-7.015687e-03
-9.270000000000000e+00	-2.264248e+00	-7.005752e-03
-9.260000000000000e+00	-2.264183e+00	-6.995817e-03
-9.250000000000000e+00	-2.264118e+00	-6.985882e-03
-9.240000000000000e+00	-2.264052e+00	-6.975948e-03
-9.230000000000000e+00	-2.263987e+00	-6.966013e-03
-9.220000000000001e+00	-2.263921e+00	-6.956079e-03
-9.210000000000001e+00	-2.263856e+00	-6.946144e-03
-9.199999999999999e+00	-2.263790e+00	-6.936210e-03
-9.190000000000000e+00	-2.263724e+00	-6.926276e-03
-9.180000000000000e+00	-2.263658e+00	-6.916342e-03
-9.170000000000000e+00	-2.263592e+00	-6.906408e-03
-9.160000000000000e+00	-2.263526e+00	-6.896474e-03
-9.150000000000000e+00	-2.263460e+00	-6.886540e-03
-9.140000000000001e+00	-2.263394e+00	-6.876606e-03
-9.130000000000001e+00	-2.263327e+00	-6.866673e-03
-9.119999999999999e+00	-2.263261e+00	-6.856739e-03
-9.109999999999999e+00	-2.263195e+00	-6.846806e-03
-9.100000000000000e+00	-2.263128e+00	-6.836872e-03
-9.090000000000000e+00	-2.263061e+00	-6.826939e-03
-9.080000000000000e+00	-2.262994e+00	-6.817006e-03
-9.070000000000000e+00	-2.262927e+00	-6.807073e-03
-9.060000000000000e+00	-2.262860e+00	-6.797140e-03
-9.050000000000001e+00	-2.262793e+00	-6.787207e-03
-9.039999999999999e+00	-2.262726e+00	-6.777274e-03
-9.029999999999999e+00	-2.262659e+00	-6.767341e-03
-9.020000000000000e+00	-2.262591e+00	-6.757408e-03
-9.010000000000000e+00	-2.262524e+00	-6.747476e-03
-9.000000000000000e+00	-2.262456e+00	-6.737544e-03
-8.990000000000000e+00	-2.262389e+00	-6.727611e-03
-8.980000000000000e+00	-2.262321e+00	-6.717679e-03
-8.970000000000001e+00	-2.262253e+00	-6.707747e-03
-8.960000000000001e+00	-2.262185e+00	-6.697815e-03
-8.949999999999999e+00	-2.262117e+00	-6.687883e-03
-8.940000000000000e+00	-2.262049e+00	-6.677951e-03
-8.930000000000000e+00	-2.261981e+00	-6.668020e-03
-8.920000000000000e+00	-2.261912e+00	-6.658088e-03
-8.910000000000000e+00	-2.261844e+00	-6.648156e-03
-8.900000000000000e+00	-2.261775e+00	-6.638225e-03
-8.890000000000001e+00	-2.261707e+00	-6.628294e-03
-8.879999999999999e+00	-2.261638e+00	-6.618362e-03
-8.869999999999999e+00	-2.261569e+00	-6.608431e-03
-8.859999999999999e+00	-2.261500e+00	-6.598500e-03
-8.850000000000000e+00	-2.261431e+00	-6.588569e-03
-8.840000000000000e+00	-2.261362e+00	-6.578638e-03
-8.830000000000000e+00	-2.261292e+00	-6.568708e-03
-8.820000000000000e+00	-2.261223e+00	-6.558777e-03
-8.810000000000000e+00	-2.261154e+00	-6.548846e-03
-8.800000000000001e+00	-2.261084e+00	-6.538916e-03
-8.789999999999999e+00	-2.261014e+00	-6.528986e-03
-8.779999999999999e+00	-2.260945e+00	-6.519055e-03
-8.770000000000000e+00	-2.260875e+00	-6.509125e-03
-8.760000000000000e+00	-2.260805e+00	-6.499195e-03
-8.750000000000000e+00	-2.260735e+00	-6.489265e-03
-8.740000000000000e+00	-2.260664e+00	-6.479335e-03
-8.730000000000000e+00	-2.260594e+00	-6.469406e-03
-8.720000000000001e+00	-2.260524e+00	-6.459476e-03
-8.710000000000001e+00	-2.260453e+00	-6.449547e-03
-8.699999999999999e+00	-2.260383e+00	-6.439617e-03
-8.690000000000000e+00	-2.260312e+00	-6.429688e-03
-8.680000000000000e+00	-2.260241e+00	-6.419759e-03
-8.670000000000000e+00	-2.260170e+00	-6.409830e-03
-8.660000000000000e+00	-2.260099e+00	-6.399901e-03
-8.650000000000000e+00	-2.260028e+00	-6.389972e-03
-8.640000000000001e+00	-2.259957e+00	-6.380043e-03
-8.629999999999999e+00	-2.259886e+00	-6.370115e-03
-8.619999999999999e+00	-2.259814e+00	-6.360186e-03
-8.609999999999999e+00	-2.259742e+00	-6.350257e-03
-8.600000000000000e+00	-2.259671e+00	-6.340330e-03
-8.590000000000000e+00	-2.259599e+00	-6.330401e-03
-8.580000000000000e+00	-2.259527e+00	-6.320473e-03
-8.570000000000000e+00	-2.259455e+00	-6.310545e-03
-8.560000000000000e+00	-2.259383e+00	-6.300617e-03
-8.550000000000001e+00	-2.259310e+00	-6.290690e-03
-8.539999999999999e+00	-2.259238e+00	-6.280762e-03
-8.529999999999999e+00	-2.259166e+00	-6.270834e-03
-8.520000000000000e+00	-2.259093e+00	-6.260907e-03
-8.510000000000000e+00	-2.259020e+00	-6.250980e-03
-8.500000000000000e+00	-2.258948e+00	-6.241052e-03
-8.490000000000000e+00	-2.258875e+00	-6.231125e-03
-8.480000000000000e+00	-2.258801e+00	-6.221198e-03
-8.470000000000001e+00	-2.258729e+00	-6.211272e-03
-8.460000000000001e+00	-2.258655e+00	-6.201345e-03
-8.449999999999999e+00	-2.258582e+00	-6.191419e-03
-8.440000000000000e+00	-2.258508e+00	-6.181492e-03
-8.430000000000000e+00	-2.258435e+00	-6.171566e-03
-8.420000000000000e+00	-2.258361e+00	-6.161639e-03
-8.410000000000000e+00	-2.258287e+00	-6.151713e-03
-8.400000000000000e+00	-2.258213e+00	-6.141787e-03
-8.390000000000001e+00	-2.258139e+00	-6.131861e-03
-8.379999999999999e+00	-2.258065e+00	-6.121935e-03
-8.369999999999999e+00	-2.257990e+00	-6.112010e-03
-8.359999999999999e+00	-2.257916e+00	-6.102084e-03
-8.350000000000000e+00	-2.257841e+00	-6.092159e-03
-8.340000000000000e+00	-2.257766e+00	-6.082234e-03
-8.330000000000000e+00	-2.257692e+00	-6.072308e-03
-8.320000000000000e+00	-2.257617e+00	-6.062383e-03
-8.310000000000000e+00	-2.257542e+00	-6.052458e-03
-8.300000000000001e+00	-2.257467e+00	-6.042534e-03
-8.289999999999999e+00	-2.257391e+00	-6.032609e-03
-8.279999999999999e+00	-2.257316e+00	-6.022684e-03
-8.270000000000000e+00	-2.257240e+00	-6.012760e-03
-8.260000000000000e+00	-2.257164e+00	-6.002835e-03
-8.250000000000000e+00	-2.257089e+00	-5.992911e-03
-8.240000000000000e+00	-2.257013e+00	-5.982987e-03
-8.230000000000000e+00	-2.256937e+00	-5.973063e-03
-8.220000000000001e+00	-2.256860e+00	-5.963140e-03
-8.210000000000001e+00	-2.256784e+00	-5.953216e-03
-8.199999999999999e+00	-2.256708e+00	-5.943292e-03
-8.190000000000000e+00	-2.256631e+00	-5.933369e-03
-8.180000000000000e+00	-2.256554e+00	-5.923446e-03
-8.170000000000000e+00	-2.256477e+00	-5.913523e-03
-8.160000000000000e+00	-2.256401e+00	-5.903599e-03
-8.150000000000000e+00	-2.256323e+00	-5.893677e-03
-8.140000000000001e+00	-2.256246e+00	-5.883754e-03
-8.129999999999999e+00	-2.256169e+00	-5.873831e-03
-8.119999999999999e+00	-2.256091e+00	-5.863909e-03
-8.109999999999999e+00	-2.256014e+00	-5.853986e-03
-8.100000000000000e+00	-2.255936e+00	-5.844064e-03
-8.090000000000000e+00	-2.255858e+00	-5.834142e-03
-8.080000000000000e+00	-2.255780e+00	-5.824220e-03
-8.070000000000000e+00	-2.255702e+00	-5.814298e-03
-8.060000000000000e+00	-2.255624e+00	-5.804377e-03
-8.050000000000001e+00	-2.255545e+00	-5.794455e-03
-8.039999999999999e+00	-2.255466e+00	-5.784533e-03
-8.029999999999999e+00	-2.255388e+00	-5.774612e-03
-8.020000000000000e+00	-2.255309e+00	-5.764691e-03
-8.010000000000000e+00	-2.255230e+00	-5.754770e-03
-8.000000000000000e+00	-2.255151e+00	-5.744849e-03
-7.990000000000000e+00	-2.255072e+00	-5.734928e-03
-7.980000000000000e+00	-2.254992e+00	-5.725008e-03
-7.970000000000000e+00	-2.254913e+00	-5.715087e-03
-7.960000000000000e+00	-2.254833e+00	-5.705167e-03
-7.950000000000000e+00	-2.254753e+00	-5.695247e-03
-7.940000000000000e+00	-2.254673e+00	-5.685327e-03
-7.930000000000000e+00	-2.254593e+00	-5.675407e-03
-7.920000000000000e+00	-2.254513e+00	-5.665487e-03
-7.910000000000000e+00	-2.254432e+00	-5.655568e-03
-7.900000000000000e+00	-2.254352e+00	-5.645648e-03
-7.890000000000001e+00	-2.254271e+00	-5.635729e-03
-7.880000000000000e+00	-2.254190e+00	-5.625810e-03
-7.870000000000000e+00	-2.254110e+00	-5.615890e-03
-7.859999999999999e+00	-2.254029e+00	-5.605971e-03
-7.850000000000000e+00	-2.253947e+00	-5.596053e-03
-7.840000000000000e+00	-2.253866e+00	-5.586134e-03
-7.830000000000000e+00	-2.253784e+00	-5.576216e-03
-7.820000000000000e+00	-2.253703e+00	-5.566298e-03
-7.810000000000000e+00	-2.253621e+00	-5.556379e-03
-7.800000000000000e+00	-2.253539e+00	-5.546461e-03
-7.790000000000000e+00	-2.253457e+00	-5.536544e-03
-7.779999999999999e+00	-2.253374e+00	-5.526626e-03
-7.770000000000000e+00	-2.253292e+00	-5.516708e-03
-7.760000000000000e+00	-2.253209e+00	-5.506791e-03
-7.750000000000000e+00	-2.253126e+00	-5.496874e-03
-7.740000000000000e+00	-2.253043e+00	-5.486956e-03
-7.730000000000000e+00	-2.252960e+00	-5.477040e-03
-7.720000000000000e+00	-2.252877e+00	-5.467123e-03
-7.710000000000000e+00	-2.252794e+00	-5.457206e-03
-7.699999999999999e+00	-2.252710e+00	-5.447290e-03
-7.690000000000000e+00	-2.252627e+00	-5.437373e-03
-7.680000000000000e+00	-2.252543e+00	-5.427457e-03
-7.670000000000000e+00	-2.252459e+00	-5.417541e-03
-7.660000000000000e+00	-2.252375e+00	-5.407625e-03
-7.650000000000000e+00	-2.252290e+00	-5.397710e-03
-7.640000000000001e+00	-2.252206e+00	-5.387794e-03
-7.630000000000000e+00	-2.252121e+00	-5.377879e-03
-7.620000000000000e+00	-2.252036e+00	-5.367964e-03
-7.609999999999999e+00	-2.251951e+00	-5.358049e-03
-7.600000000000000e+00	-2.251866e+00	-5.348134e-03
-7.590000000000000e+00	-2.251781e+00	-5.338219e-03
-7.580000000000000e+00	-2.251695e+00	-5.328305e-03
-7.570000000000000e+00	-2.251610e+00	-5.318390e-03
-7.560000000000000e+00	-2.251524e+00	-5.308476e-03
-7.550000000000000e+00	-2.251438e+00	-5.298562e-03
-7.540000000000000e+00	-2.251352e+00	-5.288648e-03
-7.529999999999999e+00	-2.251266e+00	-5.278734e-03
-7.520000000000000e+00	-2.251179e+00	-5.268821e-03
-7.510000000000000e+00	-2.251092e+00	-5.258908e-03
-7.500000000000000e+00	-2.251006e+00	-5.248994e-03
-7.490000000000000e+00	-2.250919e+00	-5.239081e-03
-7.480000000000000e+00	-2.250832e+00	-5.229169e-03
-7.470000000000000e+00	-2.250744e+00	-5.219256e-03
-7.460000000000000e+00	-2.250657e+00	-5.209343e-03
-7.449999999999999e+00	-2.250569e+00	-5.199431e-03
-7.440000000000000e+00	-2.250481e+00	-5.189519e-03
-7.430000000000000e+00	-2.250393e+00	-5.179607e-03
-7.420000000000000e+00	-2.250305e+00	-5.169695e-03
-7.410000000000000e+00	-2.250217e+00	-5.159783e-03
-7.400000000000000e+00	-2.250128e+00	-5.149872e-03
-7.390000000000001e+00	-2.250039e+00	-5.139960e-03
-7.380000000000000e+00	-2.249950e+00	-5.130050e-03
-7.370000000000000e+00	-2.249861e+00	-5.120139e-03
-7.359999999999999e+00	-2.249772e+00	-5.110228e-03
-7.350000000000000e+00	-2.249683e+00	-5.100317e-03
-7.340000000000000e+00	-2.249593e+00	-5.090407e-03
-7.330000000000000e+00	-2.249503e+00	-5.080497e-03
-7.320000000000000e+00	-2.249413e+00	-5.070587e-03
-7.310000000000000e+00	-2.249323e+00	-5.060677e-03
-7.300000000000000e+00	-2.249233e+00	-5.050767e-03
-7.290000000000000e+00	-2.249142e+00	-5.040858e-03
-7.279999999999999e+00	-2.249051e+00	-5.030949e-03
-7.270000000000000e+00	-2.248960e+00	-5.021040e-03
-7.260000000000000e+00	-2.248869e+00	-5.011131e-03
-7.250000000000000e+00	-2.248778e+00	-5.001222e-03
-7.240000000000000e+00	-2.248686e+00	-4.991313e-03
-7.230000000000000e+00	-2.248595e+00	-4.981406e-03
-7.220000000000000e+00	-2.248503e+00	-4.971497e-03
-7.210000000000000e+00	-2.248411e+00	-4.961589e-03
-7.199999999999999e+00	-2.248318e+00	-4.951681e-03
-7.190000000000000e+00	-2.248226e+00	-4.941774e-03
-7.180000000000000e+00	-2.248133e+00	-4.931867e-03
-7.170000000000000e+00	-2.248040e+00	-4.921960e-03
-7.160000000000000e+00	-2.247947e+00	-4.912053e-03
-7.150000000000000e+00	-2.247854e+00	-4.902146e-03
-7.140000000000001e+00	-2.247760e+00	-4.892240e-03
-7.130000000000000e+00	-2.247667e+00	-4.882333e-03
-7.120000000000000e+00	-2.247573e+00	-4.872427e-03
-7.109999999999999e+00	-2.247479e+00	-4.862521e-03
-7.100000000000000e+00	-2.247384e+00	-4.852616e-03
-7.090000000000000e+00	-2.247290e+00	-4.842710e-03
-7.080000000000000e+00	-2.247195e+00	-4.832805e-03
-7.070000000000000e+00	-2.247100e+00	-4.822900e-03
-7.060000000000000e+00	-2.247005e+00	-4.812995e-03
-7.050000000000000e+00	-2.246910e+00	-4.803090e-03
-7.040000000000000e+00	-2.246814e+00	-4.793186e-03
-7.029999999999999e+00	-2.246718e+00	-4.783282e-03
-7.020000000000000e+00	-2.246623e+00	-4.773377e-03
-7.010000000000000e+00	-2.246526e+00	-4.763474e-03
-7.000000000000000e+00	-2.246430e+00	-4.753570e-03
-6.990000000000000e+00	-2.246333e+00	-4.743667e-03
-6.980000000000000e+00	-2.246236e+00	-4.733764e-03
-6.970000000000000e+00	-2.246139e+00	-4.723861e-03
-6.960000000000000e+00	-2.246042e+00	-4.713958e-03
-6.949999999999999e+00	-2.245944e+00	-4.704055e-03
-6.940000000000000e+00	-2.245847e+00	-4.694153e-03
-6.930000000000000e+00	-2.245749e+00	-4.684251e-03
-6.920000000000000e+00	-2.245651e+00	-4.674349e-03
-6.910000000000000e+00	-2.245552e+00	-4.664448e-03
-6.900000000000000e+00	-2.245454e+00	-4.654546e-03
-6.890000000000001e+00	-2.245355e+00	-4.644645e-03
-6.880000000000000e+00	-2.245256e+00	-4.634744e-03
-6.870000000000000e+00	-2.245156e+00	-4.624844e-03
-6.859999999999999e+00	-2.245057e+00	-4.614943e-03
-6.850000000000000e+00	-2.244957e+00	-4.605043e-03
-6.840000000000000e+00	-2.244857e+00	-4.595143e-03
-6.830000000000000e+00	-2.244757e+00	-4.585243e-03
-6.820000000000000e+00	-2.244656e+00	-4.575344e-03
-6.810000000000000e+00	-2.244556e+00	-4.565444e-03
-6.800000000000000e+00	-2.244455e+00	-4.555545e-03
-6.790000000000000e+00	-2.244354e+00	-4.545647e-03
-6.779999999999999e+00	-2.244252e+00	-4.535748e-03
-6.770000000000000e+00	-2.244150e+00	-4.525850e-03
-6.760000000000000e+00	-2.244048e+00	-4.515951e-03
-6.750000000000000e+00	-2.243946e+00	-4.506054e-03
-6.740000000000000e+00	-2.243844e+00	-4.496156e-03
-6.730000000000000e+00	-2.243741e+00	-4.486259e-03
-6.720000000000000e+00	-2.243638e+00	-4.476362e-03
-6.710000000000000e+00	-2.243535e+00	-4.466465e-03
-6.699999999999999e+00	-2.243432e+00	-4.456569e-03
-6.690000000000000e+00	-2.243328e+00	-4.446672e-03
-6.680000000000000e+00	-2.243224e+00	-4.436776e-03
-6.670000000000000e+00	-2.243120e+00	-4.426880e-03
-6.660000000000000e+00	-2.243016e+00	-4.416985e-03
-6.650000000000000e+00	-2.242911e+00	-4.407089e-03
-6.640000000000001e+00	-2.242806e+00	-4.397194e-03
-6.630000000000000e+00	-2.242701e+00	-4.387300e-03
-6.620000000000000e+00	-2.242595e+00	-4.377405e-03
-6.609999999999999e+00	-2.242489e+00	-4.367511e-03
-6.600000000000000e+00	-2.242383e+00	-4.357616e-03
-6.590000000000000e+00	-2.242277e+00	-4.347723e-03
-6.580000000000000e+00	-2.242171e+00	-4.337830e-03
-6.570000000000000e+00	-2.242064e+00	-4.327936e-03
-6.560000000000000e+00	-2.241957e+00	-4.318043e-03
-6.550000000000000e+00	-2.241849e+00	-4.308151e-03
-6.540000000000000e+00	-2.241742e+00	-4.298258e-03
-6.529999999999999e+00	-2.241634e+00	-4.288366e-03
-6.520000000000000e+00	-2.241526e+00	-4.278474e-03
-6.510000000000000e+00	-2.241417e+00	-4.268583e-03
-6.500000000000000e+00	-2.241308e+00	-4.258692e-03
-6.490000000000000e+00	-2.241199e+00	-4.248801e-03
-6.480000000000000e+00	-2.241090e+00	-4.238910e-03
-6.470000000000000e+00	-2.240980e+00	-4.229019e-03
-6.460000000000000e+00	-2.240870e+00	-4.219130e-03
-6.449999999999999e+00	-2.240760e+00	-4.209240e-03
-6.440000000000000e+00	-2.240650e+00	-4.199350e-03
-6.430000000000000e+00	-2.240539e+00	-4.189461e-03
-6.420000000000000e+00	-2.240428e+00	-4.179572e-03
-6.410000000000000e+00	-2.240317e+00	-4.169683e-03
-6.400000000000000e+00	-2.240205e+00	-4.159795e-03
-6.390000000000001e+00	-2.240093e+00	-4.149907e-03
-6.380000000000000e+00	-2.239981e+00	-4.140019e-03
-6.370000000000000e+00	-2.239868e+00	-4.130132e-03
-6.359999999999999e+00	-2.239755e+00	-4.120245e-03
-6.350000000000000e+00	-2.239642e+00	-4.110358e-03
-6.340000000000000e+00	-2.239529e+00	-4.100471e-03
-6.330000000000000e+00	-2.239415e+00	-4.090585e-03
-6.320000000000000e+00	-2.239301e+00	-4.080699e-03
-6.310000000000000e+00	-2.239187e+00	-4.070813e-03
-6.300000000000000e+00	-2.239072e+00	-4.060928e-03
-6.290000000000000e+00	-2.238957e+00	-4.051043e-03
-6.279999999999999e+00	-2.238842e+00	-4.041159e-03
-6.270000000000000e+00	-2.238726e+00	-4.031274e-03
-6.260000000000000e+00	-2.238610e+00	-4.021390e-03
-6.250000000000000e+00	-2.238493e+00	-4.011507e-03
-6.240000000000000e+00	-2.238377e+00	-4.001623e-03
-6.230000000000000e+00	-2.238260e+00	-3.991740e-03
-6.220000000000000e+00	-2.238142e+00	-3.981858e-03
-6.210000000000000e+00	-2.238025e+00	-3.971975e-03
-6.199999999999999e+00	-2.237907e+00	-3.962093e-03
-6.190000000000000e+00	-2.237788e+00	-3.952211e-03
-6.180000000000000e+00	-2.237670e+00	-3.942330e-03
-6.170000000000000e+00	-2.237551e+00	-3.932449e-03
-6.160000000000000e+00	-2.237432e+00	-3.922569e-03
-6.150000000000000e+00	-2.237312e+00	-3.912688e-03
-6.140000000000001e+00	-2.237192e+00	-3.902808e-03
-6.130000000000000e+00	-2.237071e+00	-3.892929e-03
-6.120000000000000e+00	-2.236951e+00	-3.883049e-03
-6.109999999999999e+00	-2.236830e+00	-3.873170e-03
-6.100000000000000e+00	-2.236708e+00	-3.863292e-03
-6.090000000000000e+00	-2.236586e+00	-3.853414e-03
-6.080000000000000e+00	-2.236464e+00	-3.843536e-03
-6.070000000000000e+00	-2.236341e+00	-3.833659e-03
-6.060000000000000e+00	-2.236219e+00	-3.823781e-03
-6.050000000000000e+00	-2.236095e+00	-3.813905e-03
-6.040000000000000e+00	-2.235972e+00	-3.804028e-03
-6.029999999999999e+00	-2.235848e+00	-3.794152e-03
-6.020000000000000e+00	-2.235723e+00	-3.784277e-03
-6.010000000000000e+00	-2.235599e+00	-3.774401e-03
-6.000000000000000e+00	-2.235473e+00	-3.764527e-03
-5.990000000000000e+00	-2.235348e+00	-3.754652e-03
-5.980000000000000e+00	-2.235222e+00	-3.744778e-03
-5.970000000000000e+00	-2.235096e+00	-3.734905e-03
-5.960000000000000e+00	-2.234969e+00	-3.725031e-03
-5.950000000000000e+00	-2.234842e+00	-3.715158e-03
-5.940000000000000e+00	-2.234714e+00	-3.705286e-03
-5.930000000000000e+00	-2.234586e+00	-3.695414e-03
-5.920000000000000e+00	-2.234458e+00	-3.685542e-03
-5.910000000000000e+00	-2.234329e+00	-3.675671e-03
-5.900000000000000e+00	-2.234200e+00	-3.665800e-03
-5.890000000000000e+00	-2.234071e+00	-3.655929e-03
-5.880000000000000e+00	-2.233941e+00	-3.646059e-03
-5.870000000000000e+00	-2.233810e+00	-3.636190e-03
-5.860000000000000e+00	-2.233680e+00	-3.626321e-03
-5.850000000000000e+00	-2.233548e+00	-3.616452e-03
-5.840000000000000e+00	-2.233417e+00	-3.606583e-03
-5.830000000000000e+00	-2.233285e+00	-3.596715e-03
-5.820000000000000e+00	-2.233152e+00	-3.586848e-03
-5.810000000000000e+00	-2.233019e+00	-3.576981e-03
-5.800000000000000e+00	-2.232886e+00	-3.567114e-03
-5.790000000000000e+00	-2.232752e+00	-3.557248e-03
-5.780000000000000e+00	-2.232618e+00	-3.547382e-03
-5.770000000000000e+00	-2.232483e+00	-3.537517e-03
-5.760000000000000e+00	-2.232348e+00	-3.527652e-03
-5.750000000000000e+00	-2.232213e+00	-3.517787e-03
-5.740000000000000e+00	-2.232076e+00	-3.507924e-03
-5.730000000000000e+00	-2.231940e+00	-3.498060e-03
-5.720000000000000e+00	-2.231803e+00	-3.488197e-03
-5.710000000000000e+00	-2.231666e+00	-3.478335e-03
-5.700000000000000e+00	-2.231528e+00	-3.468472e-03
-5.690000000000000e+00	-2.231389e+00	-3.458611e-03
-5.680000000000000e+00	-2.231251e+00	-3.448749e-03
-5.670000000000000e+00	-2.231111e+00	-3.438889e-03
-5.660000000000000e+00	-2.230971e+00	-3.429029e-03
-5.649999999999999e+00	-2.230831e+00	-3.419169e-03
-5.640000000000000e+00	-2.230690e+00	-3.409310e-03
-5.630000000000000e+00	-2.230549e+00	-3.399451e-03
-5.620000000000000e+00	-2.230407e+00	-3.389593e-03
-5.610000000000000e+00	-2.230265e+00	-3.379735e-03
-5.600000000000000e+00	-2.230122e+00	-3.369878e-03
-5.590000000000000e+00	-2.229979e+00	-3.360021e-03
-5.580000000000000e+00	-2.229835e+00	-3.350165e-03
-5.570000000000000e+00	-2.229691e+00	-3.340309e-03
-5.560000000000000e+00	-2.229546e+00	-3.330454e-03
-5.550000000000000e+00	-2.229400e+00	-3.320600e-03
-5.540000000000000e+00	-2.229254e+00	-3.310746e-03
-5.530000000000000e+00	-2.229108e+00	-3.300892e-03
-5.520000000000000e+00	-2.228961e+00	-3.291039e-03
-5.510000000000000e+00	-2.228814e+00	-3.281186e-03
-5.500000000000000e+00	-2.228666e+00	-3.271335e-03
-5.490000000000000e+00	-2.228517e+00	-3.261483e-03
-5.480000000000000e+00	-2.228368e+00	-3.251632e-03
-5.470000000000000e+00	-2.228218e+00	-3.241782e-03
-5.460000000000000e+00	-2.228068e+00	-3.231932e-03
-5.450000000000000e+00	-2.227917e+00	-3.222083e-03
-5.440000000000000e+00	-2.227765e+00	-3.212235e-03
-5.430000000000000e+00	-2.227613e+00	-3.202387e-03
-5.420000000000000e+00	-2.227461e+00	-3.192539e-03
-5.410000000000000e+00	-2.227308e+00	-3.182692e-03
-5.399999999999999e+00	-2.227154e+00	-3.172846e-03
-5.390000000000000e+00	-2.227000e+00	-3.163001e-03
-5.380000000000000e+00	-2.226845e+00	-3.153156e-03
-5.370000000000000e+00	-2.226689e+00	-3.143311e-03
-5.360000000000000e+00	-2.226533e+00	-3.133467e-03
