V1	I(D1)
-9.220000000000001e+00	-6.954710e-03
-9.210000000000001e+00	-6.944756e-03
-9.199999999999999e+00	-6.934802e-03
-9.190000000000000e+00	-6.924848e-03
-9.180000000000000e+00	-6.914895e-03
-9.170000000000000e+00	-6.904941e-03
-9.160000000000000e+00	-6.894987e-03
-9.150000000000000e+00	-6.885034e-03
-9.140000000000001e+00	-6.875080e-03
-9.130000000000001e+00	-6.865127e-03
-9.119999999999999e+00	-6.855174e-03
-9.109999999999999e+00	-6.845220e-03
-9.100000000000000e+00	-6.835267e-03
-9.090000000000000e+00	-6.825313e-03
-9.080000000000000e+00	-6.815360e-03
-9.070000000000000e+00	-6.805407e-03
-9.060000000000000e+00	-6.795454e-03
-9.050000000000001e+00	-6.785501e-03
-9.039999999999999e+00	-6.775548e-03
-9.029999999999999e+00	-6.765595e-03
-9.020000000000000e+00	-6.755643e-03
-9.010000000000000e+00	-6.745690e-03
-9.000000000000000e+00	-6.735737e-03
-8.990000000000000e+00	-6.725784e-03
-8.980000000000000e+00	-6.715831e-03
-8.970000000000001e+00	-6.705879e-03
-8.960000000000001e+00	-6.695927e-03
-8.949999999999999e+00	-6.685974e-03
-8.940000000000000e+00	-6.676021e-03
-8.930000000000000e+00	-6.666069e-03
-8.920000000000000e+00	-6.656117e-03
-8.910000000000000e+00	-6.646165e-03
-8.900000000000000e+00	-6.636213e-03
-8.890000000000001e+00	-6.626260e-03
-8.879999999999999e+00	-6.616308e-03
-8.869999999999999e+00	-6.606356e-03
-8.859999999999999e+00	-6.596404e-03
-8.850000000000000e+00	-6.586452e-03
-8.840000000000000e+00	-6.576500e-03
-8.830000000000000e+00	-6.566549e-03
-8.820000000000000e+00	-6.556597e-03
-8.810000000000000e+00	-6.546645e-03
-8.800000000000001e+00	-6.536694e-03
-8.789999999999999e+00	-6.526742e-03
-8.779999999999999e+00	-6.516790e-03
-8.770000000000000e+00	-6.506839e-03
-8.760000000000000e+00	-6.496888e-03
-8.750000000000000e+00	-6.486936e-03
-8.740000000000000e+00	-6.476985e-03
-8.730000000000000e+00	-6.467034e-03
-8.720000000000001e+00	-6.457083e-03
-8.710000000000001e+00	-6.447132e-03
-8.699999999999999e+00	-6.437181e-03
-8.690000000000000e+00	-6.427230e-03
-8.680000000000000e+00	-6.417279e-03
-8.670000000000000e+00	-6.407328e-03
-8.660000000000000e+00	-6.397377e-03
-8.650000000000000e+00	-6.387427e-03
-8.640000000000001e+00	-6.377476e-03
-8.629999999999999e+00	-6.367525e-03
-8.619999999999999e+00	-6.357575e-03
-8.609999999999999e+00	-6.347624e-03
-8.600000000000000e+00	-6.337674e-03
-8.590000000000000e+00	-6.327724e-03
-8.580000000000000e+00	-6.317773e-03
-8.570000000000000e+00	-6.307823e-03
-8.560000000000000e+00	-6.297873e-03
-8.550000000000001e+00	-6.287923e-03
-8.539999999999999e+00	-6.277972e-03
-8.529999999999999e+00	-6.268023e-03
-8.520000000000000e+00	-6.258073e-03
-8.510000000000000e+00	-6.248123e-03
-8.500000000000000e+00	-6.238173e-03
-8.490000000000000e+00	-6.228223e-03
-8.480000000000000e+00	-6.218274e-03
-8.470000000000001e+00	-6.208324e-03
-8.460000000000001e+00	-6.198375e-03
-8.449999999999999e+00	-6.188425e-03
-8.440000000000000e+00	-6.178475e-03
-8.430000000000000e+00	-6.168526e-03
-8.420000000000000e+00	-6.158577e-03
-8.410000000000000e+00	-6.148628e-03
-8.400000000000000e+00	-6.138679e-03
-8.390000000000001e+00	-6.128730e-03
-8.379999999999999e+00	-6.118780e-03
-8.369999999999999e+00	-6.108832e-03
-8.359999999999999e+00	-6.098883e-03
-8.350000000000000e+00	-6.088934e-03
-8.340000000000000e+00	-6.078985e-03
-8.330000000000000e+00	-6.069037e-03
-8.320000000000000e+00	-6.059088e-03
-8.310000000000000e+00	-6.049139e-03
-8.300000000000001e+00	-6.039191e-03
-8.289999999999999e+00	-6.029243e-03
-8.279999999999999e+00	-6.019294e-03
-8.270000000000000e+00	-6.009346e-03
-8.260000000000000e+00	-5.999398e-03
-8.250000000000000e+00	-5.989450e-03
-8.240000000000000e+00	-5.979502e-03
-8.230000000000000e+00	-5.969554e-03
-8.220000000000001e+00	-5.959606e-03
-8.210000000000001e+00	-5.949658e-03
-8.199999999999999e+00	-5.939710e-03
-8.190000000000000e+00	-5.929762e-03
-8.180000000000000e+00	-5.919815e-03
-8.170000000000000e+00	-5.909867e-03
-8.160000000000000e+00	-5.899920e-03
-8.150000000000000e+00	-5.889972e-03
-8.140000000000001e+00	-5.880025e-03
-8.129999999999999e+00	-5.870078e-03
-8.119999999999999e+00	-5.860130e-03
-8.109999999999999e+00	-5.850183e-03
-8.100000000000000e+00	-5.840236e-03
-8.090000000000000e+00	-5.830289e-03
-8.080000000000000e+00	-5.820342e-03
-8.070000000000000e+00	-5.810395e-03
-8.060000000000000e+00	-5.800449e-03
-8.050000000000001e+00	-5.790502e-03
-8.039999999999999e+00	-5.780555e-03
-8.029999999999999e+00	-5.770609e-03
-8.020000000000000e+00	-5.760662e-03
-8.010000000000000e+00	-5.750716e-03
-8.000000000000000e+00	-5.740770e-03
-7.990000000000000e+00	-5.730823e-03
-7.980000000000000e+00	-5.720877e-03
-7.970000000000000e+00	-5.710931e-03
-7.960000000000000e+00	-5.700985e-03
-7.950000000000000e+00	-5.691039e-03
-7.940000000000000e+00	-5.681093e-03
-7.930000000000000e+00	-5.671147e-03
-7.920000000000000e+00	-5.661202e-03
-7.910000000000000e+00	-5.651256e-03
-7.900000000000000e+00	-5.641310e-03
-7.890000000000001e+00	-5.631365e-03
-7.880000000000000e+00	-5.621420e-03
-7.870000000000000e+00	-5.611474e-03
-7.859999999999999e+00	-5.601529e-03
-7.850000000000000e+00	-5.591584e-03
-7.840000000000000e+00	-5.581639e-03
-7.830000000000000e+00	-5.571694e-03
-7.820000000000000e+00	-5.561749e-03
-7.810000000000000e+00	-5.551804e-03
-7.800000000000000e+00	-5.541859e-03
-7.790000000000000e+00	-5.531915e-03
-7.779999999999999e+00	-5.521970e-03
-7.770000000000000e+00	-5.512026e-03
-7.760000000000000e+00	-5.502081e-03
-7.750000000000000e+00	-5.492137e-03
-7.740000000000000e+00	-5.482193e-03
-7.730000000000000e+00	-5.472248e-03
-7.720000000000000e+00	-5.462304e-03
-7.710000000000000e+00	-5.452360e-03
-7.699999999999999e+00	-5.442416e-03
-7.690000000000000e+00	-5.432472e-03
-7.680000000000000e+00	-5.422528e-03
-7.670000000000000e+00	-5.412585e-03
-7.660000000000000e+00	-5.402641e-03
-7.650000000000000e+00	-5.392698e-03
-7.640000000000001e+00	-5.382754e-03
-7.630000000000000e+00	-5.372811e-03
-7.620000000000000e+00	-5.362868e-03
-7.609999999999999e+00	-5.352925e-03
-7.600000000000000e+00	-5.342981e-03
-7.590000000000000e+00	-5.333039e-03
-7.580000000000000e+00	-5.323096e-03
-7.570000000000000e+00	-5.313153e-03
-7.560000000000000e+00	-5.303210e-03
-7.550000000000000e+00	-5.293267e-03
-7.540000000000000e+00	-5.283325e-03
-7.529999999999999e+00	-5.273382e-03
-7.520000000000000e+00	-5.263440e-03
-7.510000000000000e+00	-5.253498e-03
-7.500000000000000e+00	-5.243555e-03
-7.490000000000000e+00	-5.233613e-03
-7.480000000000000e+00	-5.223671e-03
-7.470000000000000e+00	-5.213729e-03
-7.460000000000000e+00	-5.203787e-03
-7.449999999999999e+00	-5.193846e-03
-7.440000000000000e+00	-5.183904e-03
-7.430000000000000e+00	-5.173963e-03
-7.420000000000000e+00	-5.164021e-03
-7.410000000000000e+00	-5.154080e-03
-7.400000000000000e+00	-5.144138e-03
-7.390000000000001e+00	-5.134197e-03
-7.380000000000000e+00	-5.124256e-03
-7.370000000000000e+00	-5.114315e-03
-7.359999999999999e+00	-5.104374e-03
-7.350000000000000e+00	-5.094433e-03
-7.340000000000000e+00	-5.084493e-03
-7.330000000000000e+00	-5.074552e-03
-7.320000000000000e+00	-5.064611e-03
-7.310000000000000e+00	-5.054671e-03
-7.300000000000000e+00	-5.044731e-03
-7.290000000000000e+00	-5.034790e-03
-7.279999999999999e+00	-5.024850e-03
-7.270000000000000e+00	-5.014910e-03
-7.260000000000000e+00	-5.004970e-03
-7.250000000000000e+00	-4.995030e-03
-7.240000000000000e+00	-4.985091e-03
-7.230000000000000e+00	-4.975151e-03
-7.220000000000000e+00	-4.965212e-03
-7.210000000000000e+00	-4.955272e-03
-7.199999999999999e+00	-4.945333e-03
-7.190000000000000e+00	-4.935394e-03
-7.180000000000000e+00	-4.925455e-03
-7.170000000000000e+00	-4.915515e-03
-7.160000000000000e+00	-4.905576e-03
-7.150000000000000e+00	-4.895638e-03
-7.140000000000001e+00	-4.885699e-03
-7.130000000000000e+00	-4.875761e-03
-7.120000000000000e+00	-4.865822e-03
-7.109999999999999e+00	-4.855883e-03
-7.100000000000000e+00	-4.845945e-03
-7.090000000000000e+00	-4.836007e-03
-7.080000000000000e+00	-4.826069e-03
-7.070000000000000e+00	-4.816131e-03
-7.060000000000000e+00	-4.806193e-03
-7.050000000000000e+00	-4.796255e-03
-7.040000000000000e+00	-4.786318e-03
-7.029999999999999e+00	-4.776380e-03
-7.020000000000000e+00	-4.766442e-03
-7.010000000000000e+00	-4.756505e-03
-7.000000000000000e+00	-4.746568e-03
-6.990000000000000e+00	-4.736631e-03
-6.980000000000000e+00	-4.726694e-03
-6.970000000000000e+00	-4.716757e-03
-6.960000000000000e+00	-4.706820e-03
-6.949999999999999e+00	-4.696883e-03
-6.940000000000000e+00	-4.686947e-03
-6.930000000000000e+00	-4.677010e-03
-6.920000000000000e+00	-4.667074e-03
-6.910000000000000e+00	-4.657138e-03
-6.900000000000000e+00	-4.647202e-03
-6.890000000000001e+00	-4.637266e-03
-6.880000000000000e+00	-4.627330e-03
-6.870000000000000e+00	-4.617394e-03
-6.859999999999999e+00	-4.607459e-03
-6.850000000000000e+00	-4.597523e-03
-6.840000000000000e+00	-4.587587e-03
-6.830000000000000e+00	-4.577652e-03
-6.820000000000000e+00	-4.567717e-03
-6.810000000000000e+00	-4.557782e-03
-6.800000000000000e+00	-4.547847e-03
-6.790000000000000e+00	-4.537912e-03
-6.779999999999999e+00	-4.527978e-03
-6.770000000000000e+00	-4.518043e-03
-6.760000000000000e+00	-4.508108e-03
-6.750000000000000e+00	-4.498174e-03
-6.740000000000000e+00	-4.488240e-03
-6.730000000000000e+00	-4.478306e-03
-6.720000000000000e+00	-4.468372e-03
-6.710000000000000e+00	-4.458438e-03
-6.699999999999999e+00	-4.448504e-03
-6.690000000000000e+00	-4.438571e-03
-6.680000000000000e+00	-4.428637e-03
-6.670000000000000e+00	-4.418704e-03
-6.660000000000000e+00	-4.408771e-03
-6.650000000000000e+00	-4.398838e-03
-6.640000000000001e+00	-4.388905e-03
-6.630000000000000e+00	-4.378972e-03
-6.620000000000000e+00	-4.369039e-03
-6.609999999999999e+00	-4.359107e-03
-6.600000000000000e+00	-4.349174e-03
-6.590000000000000e+00	-4.339242e-03
-6.580000000000000e+00	-4.329310e-03
-6.570000000000000e+00	-4.319378e-03
-6.560000000000000e+00	-4.309446e-03
-6.550000000000000e+00	-4.299514e-03
-6.540000000000000e+00	-4.289582e-03
-6.529999999999999e+00	-4.279651e-03
-6.520000000000000e+00	-4.269720e-03
-6.510000000000000e+00	-4.259788e-03
-6.500000000000000e+00	-4.249857e-03
-6.490000000000000e+00	-4.239926e-03
-6.480000000000000e+00	-4.229995e-03
-6.470000000000000e+00	-4.220065e-03
-6.460000000000000e+00	-4.210134e-03
-6.449999999999999e+00	-4.200203e-03
-6.440000000000000e+00	-4.190273e-03
-6.430000000000000e+00	-4.180343e-03
-6.420000000000000e+00	-4.170413e-03
-6.410000000000000e+00	-4.160483e-03
-6.400000000000000e+00	-4.150554e-03
-6.390000000000001e+00	-4.140624e-03
-6.380000000000000e+00	-4.130695e-03
-6.370000000000000e+00	-4.120765e-03
-6.359999999999999e+00	-4.110836e-03
-6.350000000000000e+00	-4.100907e-03
-6.340000000000000e+00	-4.090978e-03
-6.330000000000000e+00	-4.081050e-03
-6.320000000000000e+00	-4.071121e-03
-6.310000000000000e+00	-4.061193e-03
-6.300000000000000e+00	-4.051264e-03
-6.290000000000000e+00	-4.041336e-03
-6.279999999999999e+00	-4.031409e-03
-6.270000000000000e+00	-4.021481e-03
-6.260000000000000e+00	-4.011553e-03
-6.250000000000000e+00	-4.001626e-03
-6.240000000000000e+00	-3.991698e-03
-6.230000000000000e+00	-3.981771e-03
-6.220000000000000e+00	-3.971844e-03
-6.210000000000000e+00	-3.961917e-03
-6.199999999999999e+00	-3.951991e-03
-6.190000000000000e+00	-3.942064e-03
-6.180000000000000e+00	-3.932138e-03
-6.170000000000000e+00	-3.922211e-03
-6.160000000000000e+00	-3.912285e-03
-6.150000000000000e+00	-3.902359e-03
-6.140000000000001e+00	-3.892434e-03
-6.130000000000000e+00	-3.882508e-03
-6.120000000000000e+00	-3.872583e-03
-6.109999999999999e+00	-3.862658e-03
-6.100000000000000e+00	-3.852732e-03
-6.090000000000000e+00	-3.842808e-03
-6.080000000000000e+00	-3.832883e-03
-6.070000000000000e+00	-3.822958e-03
-6.060000000000000e+00	-3.813034e-03
-6.050000000000000e+00	-3.803110e-03
-6.040000000000000e+00	-3.793186e-03
-6.029999999999999e+00	-3.783262e-03
-6.020000000000000e+00	-3.773338e-03
-6.010000000000000e+00	-3.763414e-03
-6.000000000000000e+00	-3.753491e-03
-5.990000000000000e+00	-3.743568e-03
-5.980000000000000e+00	-3.733645e-03
-5.970000000000000e+00	-3.723722e-03
-5.960000000000000e+00	-3.713799e-03
-5.950000000000000e+00	-3.703877e-03
-5.940000000000000e+00	-3.693954e-03
-5.930000000000000e+00	-3.684032e-03
-5.920000000000000e+00	-3.674110e-03
-5.910000000000000e+00	-3.664189e-03
-5.900000000000000e+00	-3.654267e-03
-5.890000000000000e+00	-3.644346e-03
-5.880000000000000e+00	-3.634424e-03
-5.870000000000000e+00	-3.624503e-03
-5.860000000000000e+00	-3.614583e-03
-5.850000000000000e+00	-3.604662e-03
-5.840000000000000e+00	-3.594741e-03
-5.830000000000000e+00	-3.584821e-03
-5.820000000000000e+00	-3.574901e-03
-5.810000000000000e+00	-3.564981e-03
-5.800000000000000e+00	-3.555062e-03
-5.790000000000000e+00	-3.545142e-03
-5.780000000000000e+00	-3.535223e-03
-5.770000000000000e+00	-3.525304e-03
-5.760000000000000e+00	-3.515385e-03
-5.750000000000000e+00	-3.505466e-03
-5.740000000000000e+00	-3.495547e-03
-5.730000000000000e+00	-3.485629e-03
-5.720000000000000e+00	-3.475711e-03
-5.710000000000000e+00	-3.465793e-03
-5.700000000000000e+00	-3.455875e-03
-5.690000000000000e+00	-3.445958e-03
-5.680000000000000e+00	-3.436041e-03
-5.670000000000000e+00	-3.426124e-03
-5.660000000000000e+00	-3.416207e-03
-5.649999999999999e+00	-3.406290e-03
-5.640000000000000e+00	-3.396374e-03
-5.630000000000000e+00	-3.386457e-03
-5.620000000000000e+00	-3.376541e-03
-5.610000000000000e+00	-3.366626e-03
-5.600000000000000e+00	-3.356710e-03
-5.590000000000000e+00	-3.346795e-03
-5.580000000000000e+00	-3.336880e-03
-5.570000000000000e+00	-3.326965e-03
-5.560000000000000e+00	-3.317050e-03
-5.550000000000000e+00	-3.307136e-03
-5.540000000000000e+00	-3.297221e-03
-5.530000000000000e+00	-3.287307e-03
-5.520000000000000e+00	-3.277394e-03
-5.510000000000000e+00	-3.267480e-03
-5.500000000000000e+00	-3.257567e-03
-5.490000000000000e+00	-3.247654e-03
-5.480000000000000e+00	-3.237741e-03
-5.470000000000000e+00	-3.227828e-03
-5.460000000000000e+00	-3.217916e-03
-5.450000000000000e+00	-3.208003e-03
-5.440000000000000e+00	-3.198092e-03
-5.430000000000000e+00	-3.188180e-03
-5.420000000000000e+00	-3.178269e-03
-5.410000000000000e+00	-3.168357e-03
-5.399999999999999e+00	-3.158446e-03
-5.390000000000000e+00	-3.148536e-03
-5.380000000000000e+00	-3.138625e-03
-5.370000000000000e+00	-3.128715e-03
-5.360000000000000e+00	-3.118805e-03
-5.350000000000000e+00	-3.108895e-03
-5.340000000000000e+00	-3.098986e-03
-5.330000000000000e+00	-3.089077e-03
-5.320000000000000e+00	-3.079168e-03
-5.310000000000000e+00	-3.069259e-03
-5.300000000000000e+00	-3.059351e-03
-5.290000000000000e+00	-3.049443e-03
-5.280000000000000e+00	-3.039535e-03
-5.270000000000000e+00	-3.029627e-03
-5.260000000000000e+00	-3.019720e-03
-5.250000000000000e+00	-3.009813e-03
-5.240000000000000e+00	-2.999906e-03
-5.230000000000000e+00	-2.989999e-03
-5.220000000000000e+00	-2.980093e-03
-5.210000000000000e+00	-2.970187e-03
-5.200000000000000e+00	-2.960281e-03
-5.190000000000000e+00	-2.950376e-03
-5.180000000000000e+00	-2.940471e-03
-5.170000000000000e+00	-2.930566e-03
-5.160000000000000e+00	-2.920662e-03
-5.149999999999999e+00	-2.910757e-03
-5.140000000000000e+00	-2.900853e-03
-5.130000000000000e+00	-2.890950e-03
-5.120000000000000e+00	-2.881046e-03
-5.110000000000000e+00	-2.871143e-03
-5.100000000000000e+00	-2.861240e-03
-5.090000000000000e+00	-2.851338e-03
-5.080000000000000e+00	-2.841435e-03
-5.070000000000000e+00	-2.831534e-03
-5.060000000000000e+00	-2.821632e-03
-5.050000000000000e+00	-2.811731e-03
-5.040000000000000e+00	-2.801830e-03
-5.030000000000000e+00	-2.791929e-03
-5.020000000000000e+00	-2.782029e-03
-5.010000000000000e+00	-2.772129e-03
-5.000000000000000e+00	-2.762229e-03
-4.990000000000000e+00	-2.752329e-03
-4.980000000000000e+00	-2.742430e-03
-4.970000000000000e+00	-2.732532e-03
-4.960000000000000e+00	-2.722633e-03
-4.950000000000000e+00	-2.712735e-03
-4.940000000000000e+00	-2.702837e-03
-4.930000000000000e+00	-2.692940e-03
-4.920000000000000e+00	-2.683043e-03
-4.910000000000000e+00	-2.673146e-03
-4.899999999999999e+00	-2.663250e-03
-4.890000000000000e+00	-2.653354e-03
-4.880000000000000e+00	-2.643458e-03
-4.870000000000000e+00	-2.633563e-03
-4.860000000000000e+00	-2.623667e-03
-4.850000000000000e+00	-2.613773e-03
-4.840000000000000e+00	-2.603879e-03
-4.830000000000000e+00	-2.593985e-03
-4.820000000000000e+00	-2.584091e-03
-4.810000000000000e+00	-2.574198e-03
-4.800000000000000e+00	-2.564305e-03
-4.790000000000000e+00	-2.554413e-03
-4.780000000000000e+00	-2.544521e-03
-4.770000000000000e+00	-2.534629e-03
-4.760000000000000e+00	-2.524738e-03
-4.750000000000000e+00	-2.514847e-03
-4.740000000000000e+00	-2.504956e-03
-4.730000000000000e+00	-2.495066e-03
-4.720000000000000e+00	-2.485176e-03
-4.710000000000000e+00	-2.475287e-03
-4.700000000000000e+00	-2.465398e-03
-4.690000000000000e+00	-2.455509e-03
-4.680000000000000e+00	-2.445621e-03
-4.670000000000000e+00	-2.435733e-03
-4.660000000000000e+00	-2.425846e-03
-4.649999999999999e+00	-2.415959e-03
-4.640000000000000e+00	-2.406072e-03
-4.630000000000000e+00	-2.396186e-03
-4.620000000000000e+00	-2.386301e-03
-4.610000000000000e+00	-2.376415e-03
-4.600000000000000e+00	-2.366530e-03
-4.590000000000000e+00	-2.356646e-03
-4.580000000000000e+00	-2.346762e-03
-4.570000000000000e+00	-2.336879e-03
-4.560000000000000e+00	-2.326996e-03
-4.550000000000000e+00	-2.317113e-03
-4.540000000000000e+00	-2.307231e-03
-4.530000000000000e+00	-2.297349e-03
-4.520000000000000e+00	-2.287468e-03
-4.510000000000000e+00	-2.277587e-03
-4.500000000000000e+00	-2.267707e-03
-4.490000000000000e+00	-2.257827e-03
-4.480000000000000e+00	-2.247948e-03
-4.470000000000000e+00	-2.238069e-03
-4.460000000000000e+00	-2.228191e-03
-4.450000000000000e+00	-2.218313e-03
-4.440000000000000e+00	-2.208435e-03
-4.430000000000000e+00	-2.198558e-03
-4.420000000000000e+00	-2.188682e-03
-4.410000000000000e+00	-2.178806e-03
-4.399999999999999e+00	-2.168931e-03
-4.390000000000000e+00	-2.159056e-03
-4.380000000000000e+00	-2.149182e-03
-4.370000000000000e+00	-2.139308e-03
-4.360000000000000e+00	-2.129435e-03
-4.350000000000000e+00	-2.119562e-03
-4.340000000000000e+00	-2.109690e-03
-4.330000000000000e+00	-2.099818e-03
-4.320000000000000e+00	-2.089947e-03
-4.310000000000000e+00	-2.080076e-03
-4.300000000000000e+00	-2.070206e-03
-4.290000000000000e+00	-2.060337e-03
-4.280000000000000e+00	-2.050468e-03
-4.270000000000000e+00	-2.040600e-03
-4.260000000000000e+00	-2.030732e-03
-4.250000000000000e+00	-2.020865e-03
-4.240000000000000e+00	-2.010999e-03
-4.230000000000000e+00	-2.001133e-03
-4.220000000000000e+00	-1.991268e-03
-4.210000000000000e+00	-1.981403e-03
-4.200000000000000e+00	-1.971539e-03
-4.190000000000000e+00	-1.961675e-03
-4.180000000000000e+00	-1.951813e-03
-4.170000000000000e+00	-1.941950e-03
-4.160000000000000e+00	-1.932089e-03
-4.149999999999999e+00	-1.922228e-03
-4.140000000000000e+00	-1.912368e-03
-4.130000000000000e+00	-1.902508e-03
-4.120000000000000e+00	-1.892649e-03
-4.110000000000000e+00	-1.882791e-03
-4.100000000000000e+00	-1.872934e-03
-4.090000000000000e+00	-1.863077e-03
-4.080000000000000e+00	-1.853221e-03
-4.070000000000000e+00	-1.843365e-03
-4.060000000000000e+00	-1.833510e-03
-4.050000000000000e+00	-1.823656e-03
-4.040000000000000e+00	-1.813803e-03
-4.030000000000000e+00	-1.803951e-03
-4.020000000000000e+00	-1.794099e-03
-4.010000000000000e+00	-1.784248e-03
-4.000000000000000e+00	-1.774397e-03
-3.990000000000000e+00	-1.764548e-03
-3.980000000000000e+00	-1.754699e-03
-3.970000000000000e+00	-1.744851e-03
-3.960000000000000e+00	-1.735004e-03
-3.950000000000000e+00	-1.725158e-03
-3.940000000000000e+00	-1.715312e-03
-3.930000000000000e+00	-1.705467e-03
-3.920000000000000e+00	-1.695623e-03
-3.910000000000000e+00	-1.685780e-03
-3.899999999999999e+00	-1.675938e-03
-3.890000000000000e+00	-1.666097e-03
-3.880000000000000e+00	-1.656256e-03
-3.870000000000000e+00	-1.646417e-03
-3.859999999999999e+00	-1.636578e-03
-3.850000000000000e+00	-1.626740e-03
-3.840000000000000e+00	-1.616903e-03
-3.830000000000000e+00	-1.607067e-03
-3.820000000000000e+00	-1.597232e-03
-3.810000000000000e+00	-1.587398e-03
-3.800000000000000e+00	-1.577565e-03
-3.790000000000000e+00	-1.567732e-03
-3.780000000000000e+00	-1.557901e-03
-3.770000000000000e+00	-1.548071e-03
-3.760000000000000e+00	-1.538242e-03
-3.750000000000000e+00	-1.528414e-03
-3.740000000000000e+00	-1.518586e-03
-3.730000000000000e+00	-1.508760e-03
-3.720000000000000e+00	-1.498935e-03
-3.710000000000000e+00	-1.489111e-03
-3.700000000000000e+00	-1.479288e-03
-3.690000000000000e+00	-1.469466e-03
-3.680000000000000e+00	-1.459645e-03
-3.670000000000000e+00	-1.449826e-03
-3.660000000000000e+00	-1.440007e-03
-3.649999999999999e+00	-1.430190e-03
-3.640000000000000e+00	-1.420374e-03
-3.630000000000000e+00	-1.410559e-03
-3.620000000000000e+00	-1.400745e-03
-3.609999999999999e+00	-1.390932e-03
-3.600000000000000e+00	-1.381121e-03
-3.590000000000000e+00	-1.371311e-03
-3.580000000000000e+00	-1.361502e-03
-3.570000000000000e+00	-1.351694e-03
-3.560000000000000e+00	-1.341888e-03
-3.550000000000000e+00	-1.332083e-03
-3.540000000000000e+00	-1.322280e-03
-3.530000000000000e+00	-1.312477e-03
-3.520000000000000e+00	-1.302677e-03
-3.510000000000000e+00	-1.292877e-03
-3.500000000000000e+00	-1.283079e-03
-3.490000000000000e+00	-1.273282e-03
-3.480000000000000e+00	-1.263487e-03
-3.470000000000000e+00	-1.253694e-03
-3.460000000000000e+00	-1.243902e-03
-3.450000000000000e+00	-1.234111e-03
-3.440000000000000e+00	-1.224322e-03
-3.430000000000000e+00	-1.214535e-03
-3.420000000000000e+00	-1.204749e-03
-3.410000000000000e+00	-1.194965e-03
-3.399999999999999e+00	-1.185182e-03
-3.390000000000000e+00	-1.175401e-03
-3.380000000000000e+00	-1.165622e-03
-3.370000000000000e+00	-1.155845e-03
-3.359999999999999e+00	-1.146069e-03
